method_id,update,training_seeds,deadline_completion_rate,deadline_completion_rate_ci95_lower,deadline_completion_rate_ci95_upper,mission_success,mission_success_ci95_lower,mission_success_ci95_upper,makespan,makespan_ci95_lower,makespan_ci95_upper,throughput,throughput_ci95_lower,throughput_ci95_upper,communication_events,communication_events_ci95_lower,communication_events_ci95_upper,deadline_remaining_tasks,deadline_remaining_tasks_ci95_lower,deadline_remaining_tasks_ci95_upper,completion_rate,completion_rate_ci95_lower,completion_rate_ci95_upper,actor_loss,actor_loss_ci95_lower,actor_loss_ci95_upper
gppo_always,33.0,5,0.7276358405777462,0.6735196012295612,0.7817520799259312,0.0,0.0,0.0,21.838351569471083,19.989781686812012,23.686921452130154,0.9578881766381766,0.8846695714893037,1.0311067817870496,45.955555555555556,40.306431132456495,51.604679978654616,5.566666666666666,4.445607946604617,6.687725386728716,0.9062699689010432,0.8177721746707214,0.994767763131365,0.007360057763192647,2.8034527347752837e-05,0.01469208099903754
gppo_always,34.0,5,0.7577726966207357,0.6889317101246721,0.8266136831167992,0.03333333333333333,-0.02835555555555555,0.09502222222222222,22.662826401799993,21.425915407213875,23.89973739638611,0.9823065052231719,0.8930588637542748,1.071554146692069,48.81111111111111,47.08299622924177,50.53922599298045,4.888888888888889,3.570311436190174,6.207466341587605,0.9630827886710239,0.908035546028426,1.018130031313622,0.0021179929608479142,-0.00352992232939386,0.007765908251089688
gppo_always,35.0,5,0.7454217242452537,0.6859431256769619,0.8049003228135454,0.03333333333333333,-0.004443241810922788,0.07110990847758945,22.082774121530825,21.21205906319441,22.95348917986724,0.9717533238366572,0.8946700732955037,1.0488365743778107,46.5,43.10290765434051,49.89709234565949,5.033333333333333,3.9004558964878555,6.166210770178811,0.9291273316529072,0.8431975897132175,1.0150570735925968,0.001920838725830739,-0.011093451370932811,0.014935128822594288
gppo_always,36.0,5,0.7509280126191891,0.7297969383763585,0.7720590868620196,0.03333333333333333,-0.004443241810922788,0.07110990847758945,22.381701052777437,21.168784065265402,23.594618040289472,0.9782288698955366,0.9534997606894637,1.0029579791016094,48.45555555555556,47.06037708137571,49.85073402973541,5.1,4.696656551091036,5.503343448908963,0.9554828042328042,0.9308082732402804,0.980157335225328,0.006456625823921059,-0.005147794623643313,0.01806104627148543
gppo_always,37.0,5,0.727310677308546,0.686836441651551,0.7677849129655411,0.01111111111111111,-0.019733333333333325,0.041955555555555545,22.164362688560935,21.605446722183913,22.723278654937957,0.9512998575498575,0.894194622630142,1.0084050924695729,47.05555555555556,44.13305461743196,49.978056493679155,5.444444444444445,4.577501536901929,6.31138735198696,0.9383278867102396,0.8748966403537294,1.00175913306675,0.008407326354063115,-0.0114682630262304,0.02828291573435663
gppo_always,38.0,5,0.7257105709475925,0.6355746115747658,0.8158465303204192,0.01111111111111111,-0.019733333333333325,0.041955555555555545,22.251414911175605,21.338947386264582,23.163882436086627,0.9571225071225072,0.8404405480269682,1.0738044662180464,46.06666666666668,43.49184826348118,48.64148506985217,5.5,3.8155148817575606,7.184485118242439,0.903626036354028,0.8157696559035101,0.991482416804546,-0.003995330794714392,-0.016721573883923938,0.008730912294495153
gppo_always,39.0,5,0.7105243269171232,0.6821470559092111,0.7389015979250353,0.01111111111111111,-0.019733333333333325,0.041955555555555545,22.771890080324482,21.484394594331484,24.05938556631748,0.9239316239316239,0.8826806951735184,0.9651825526897293,47.58888888888889,44.557882688684245,50.61989508909353,5.9,5.284268864190759,6.515731135809242,0.9243219195158666,0.901220676170141,0.9474231628615922,-0.0034866351285018026,-0.013443383115476043,0.006470112858472437
gppo_always,40.0,5,0.7392904028102237,0.6868403775250956,0.7917404280953518,0.01111111111111111,-0.019733333333333325,0.041955555555555545,22.092264778380606,20.130080241555962,24.05444931520525,0.9697174738841404,0.9044806657548411,1.0349542820134399,47.0,43.10730157637611,50.89269842362389,5.144444444444445,4.22737318127653,6.06151570761236,0.9249450361395667,0.8550587486079471,0.9948313236711863,-0.006281839685592179,-0.024276097360309133,0.011712417989124776
gppo_always,41.0,5,0.7393450817328525,0.6859328139025815,0.7927573495631235,0.03333333333333333,-0.004443241810922788,0.07110990847758945,23.089420480162538,22.0097647999225,24.169076160402575,0.9622447768281102,0.8938196128994199,1.0306699407568003,48.955555555555556,46.29353525306645,51.61757585804466,5.233333333333333,4.304920679231562,6.161745987435105,0.9549155066066831,0.9044396230214565,1.0053913901919098,-0.003364124952349812,-0.018710010543458454,0.011981760638758832
gppo_always,42.0,5,0.7449536652605706,0.7111967691514668,0.7787105613696744,0.01111111111111111,-0.019733333333333325,0.041955555555555545,22.928649571749734,20.847689831018908,25.00960931248056,0.9707086894586894,0.9216299386604228,1.019787440256956,49.06666666666667,45.71312226391388,52.42021106941946,5.0777777777777775,4.437059147287927,5.718496408267628,0.9521599305071172,0.9315257490140112,0.9727941120002233,-0.005717503318737727,-0.011958985248985355,0.0005239786115099022
